YEAR,LSOA_CODE,LA_CODE,LA_NAME,GOR_CODE,GOR_NAME,IMD_SCORE,RANK_OF_IMD_SCORE,District_LSOA_Name,District_LSOA_Code,LSOA_Code,Aged0,Aged1,Aged2,Aged3,Aged4,Aged5,Aged6,Aged7,Aged8,Aged9,Aged10,Aged11,Aged12,Aged13,Aged14,Aged15,Aged16,Aged17,Aged18,Aged19,Aged20-24,Aged25-29,Aged30-34,Aged35-39,Aged40-44,Aged45-49,Aged50-54,Aged55-59,Aged60-64,Aged65-69,Aged70-74,Aged75-79,Aged80-84,Aged85
2010,"E01022734","24UE","Fareham District","J","South East",18.89,14849,"Fareham","Fareham 003E","E01022734",15,15,20,15,17,16,14,14,13,20,18,14,21,15,18,20,23,22,20,24,99,60,59,96,122,113,104,81,81,64,44,34,26,
2010,"E01022735","24UE","Fareham District","J","South East",11.17,22505,"Fareham","Fareham 011B","E01022735",25,16,23,8,22,10,8,16,15,14,14,17,14,17,17,15,15,17,14,15,84,80,96,123,128,106,75,77,89,67,56,31,28,
2010,"E01022736","24UE","Fareham District","J","South East",12.6,20854,"Fareham","Fareham 011C","E01022736",16,12,15,10,10,10,10,15,17,16,15,14,19,18,19,15,24,23,27,33,114,90,76,104,128,114,83,77,80,78,63,56,36,
2010,"E01022737","24UE","Fareham District","J","South East",12.26,21239,"Fareham","Fareham 008E","E01022737",18,18,15,21,7,15,17,12,16,16,14,18,13,15,18,15,15,13,17,24,86,96,101,115,119,92,95,77,89,76,62,63,39,
2010,"E01022738","24UE","Fareham District","J","South East",26.68,9792,"Fareham","Fareham 011D","E01022738",12,19,10,12,13,16,13,12,10,20,18,19,14,13,17,16,15,21,22,15,50,62,83,100,67,70,55,53,43,38,33,22,27,
2010,"E01022739","24UE","Fareham District","J","South East",26.9,9675,"Fareham","Fareham 011E","E01022739",22,27,20,31,30,17,19,18,15,16,15,18,24,20,22,21,23,26,22,25,106,84,87,93,106,93,80,68,47,58,63,44,36,
2010,"E01022740","24UE","Fareham District","J","South East",5.76,29259,"Fareham","Fareham 009A","E01022740",7,15,12,11,7,14,13,16,12,12,14,13,15,12,19,14,20,20,20,19,97,94,88,96,113,131,139,107,150,141,117,79,47,
2010,"E01022741","24UE","Fareham District","J","South East",4.29,30759,"Fareham","Fareham 009B","E01022741",19,17,23,19,12,26,14,17,28,30,28,34,30,34,33,24,27,28,22,22,81,106,178,257,205,105,67,58,80,64,60,38,29,
2010,"E01022742","24UE","Fareham District","J","South East",5.64,29388,"Fareham","Fareham 009C","E01022742",7,7,6,9,3,9,5,10,6,15,12,11,13,9,7,12,14,15,13,15,47,50,50,66,103,107,91,76,144,167,122,128,96,
2010,"E01022743","24UE","Fareham District","J","South East",6.13,28841,"Fareham","Fareham 004F","E01022743",14,12,20,19,9,19,16,21,14,17,13,14,14,11,12,10,16,19,18,19,79,83,90,99,113,112,113,125,149,144,118,85,80,
2010,"E01022744","24UE","Fareham District","J","South East",2.73,31986,"Fareham","Fareham 014A","E01022744",8,7,9,9,11,9,10,9,13,11,9,10,15,13,13,12,14,12,15,19,53,63,74,86,79,77,74,94,136,112,77,61,53,
2010,"E01022745","24UE","Fareham District","J","South East",2.97,31831,"Fareham","Fareham 014B","E01022745",7,7,11,11,7,11,15,13,16,19,19,23,20,19,18,15,12,15,17,11,58,67,61,57,70,79,93,110,155,113,75,99,78,
2010,"E01022746","24UE","Fareham District","J","South East",3.34,31577,"Fareham","Fareham 014C","E01022746",18,25,23,18,20,23,23,24,18,25,25,22,27,27,33,28,28,28,22,24,64,69,92,121,139,119,77,68,114,83,98,100,61,
2010,"E01022747","24UE","Fareham District","J","South East",6.21,28763,"Fareham","Fareham 014D","E01022747",13,12,4,13,11,10,11,13,12,11,13,13,16,20,21,21,13,22,17,17,68,65,66,86,86,85,90,84,102,70,66,50,39,
2010,"E01022748","24UE","Fareham District","J","South East",3.94,31089,"Fareham","Fareham 014E","E01022748",13,15,13,8,12,13,14,19,12,10,11,17,13,12,16,22,18,23,25,20,83,64,88,113,113,128,94,90,92,77,60,57,38,
2010,"E01022749","24UE","Fareham District","J","South East",3.46,31478,"Fareham","Fareham 002A","E01022749",9,8,14,12,12,18,21,7,10,19,18,14,17,21,12,22,19,22,15,17,57,42,52,76,112,117,105,102,86,88,76,50,43,
2010,"E01022750","24UE","Fareham District","J","South East",3.32,31592,"Fareham","Fareham 005A","E01022750",8,9,14,15,3,12,12,11,12,16,15,14,11,13,12,17,15,16,18,15,62,47,62,96,100,111,115,101,86,64,49,46,64,
2010,"E01022751","24UE","Fareham District","J","South East",5.46,29589,"Fareham","Fareham 005B","E01022751",9,9,12,16,10,20,16,16,12,13,12,20,13,17,13,15,19,14,21,14,64,52,70,91,115,113,108,88,112,108,115,70,61,
2010,"E01022752","24UE","Fareham District","J","South East",1.84,32347,"Fareham","Fareham 005C","E01022752",10,7,9,14,11,14,13,14,11,17,15,13,20,15,20,18,14,19,28,19,75,59,50,69,113,134,132,104,106,73,56,44,25,
2010,"E01022753","24UE","Fareham District","J","South East",5.27,29763,"Fareham","Fareham 002B","E01022753",7,13,11,12,14,17,8,12,11,11,9,15,12,11,13,16,23,18,16,14,63,43,63,99,117,105,100,73,72,46,37,44,29,
2010,"E01022754","24UE","Fareham District","J","South East",7.21,27532,"Fareham","Fareham 002C","E01022754",21,28,18,26,23,22,23,19,24,17,18,19,14,20,13,16,21,16,21,17,93,108,121,143,139,129,119,101,98,74,60,47,37,
2010,"E01022755","24UE","Fareham District","J","South East",8.720000000000001,25704,"Fareham","Fareham 006A","E01022755",12,16,16,11,10,12,12,17,12,16,17,10,14,15,12,16,16,15,20,18,74,76,64,67,85,104,75,72,102,90,89,78,41,
2010,"E01022756","24UE","Fareham District","J","South East",4.36,30682,"Fareham","Fareham 006B","E01022756",13,6,13,13,11,14,8,15,17,14,14,20,15,15,17,11,18,14,16,18,60,69,74,86,116,104,108,89,74,59,54,38,26,
2010,"E01022757","24UE","Fareham District","J","South East",6.19,28787,"Fareham","Fareham 005D","E01022757",21,25,24,18,28,24,21,24,20,19,18,28,27,24,23,17,17,14,15,16,60,85,158,195,193,154,104,77,45,38,22,15,12,
2010,"E01022758","24UE","Fareham District","J","South East",13.62,19655,"Fareham","Fareham 001A","E01022758",20,25,26,21,26,16,15,18,9,17,19,15,11,14,15,14,14,13,22,19,97,100,111,117,127,98,93,89,108,77,74,54,28,
2010,"E01022759","24UE","Fareham District","J","South East",5.49,29549,"Fareham","Fareham 010A","E01022759",13,9,12,12,11,11,12,13,16,16,14,18,17,15,18,24,24,26,13,18,66,63,67,78,120,121,118,123,97,94,84,81,62,
2010,"E01022760","24UE","Fareham District","J","South East",13.08,20306,"Fareham","Fareham 012A","E01022760",17,15,15,16,16,10,17,18,10,15,13,13,17,17,14,15,15,28,19,22,80,60,60,87,112,127,117,94,89,72,75,65,61,
2010,"E01022761","24UE","Fareham District","J","South East",14.74,18492,"Fareham","Fareham 012B","E01022761",10,15,11,19,14,20,15,14,13,16,15,8,21,15,15,20,20,23,19,27,78,60,55,90,87,107,119,92,129,88,72,85,54,
2010,"E01022762","24UE","Fareham District","J","South East",8.1,26486,"Fareham","Fareham 012C","E01022762",16,15,21,12,15,12,12,16,17,15,16,26,17,20,24,19,15,23,18,14,84,57,75,98,125,123,107,94,101,72,74,65,47,
2010,"E01022763","24UE","Fareham District","J","South East",5.08,29970,"Fareham","Fareham 010B","E01022763",6,8,14,11,10,14,11,14,10,10,14,8,12,15,19,18,18,20,17,17,75,55,60,69,93,112,109,104,156,117,105,91,79,
2010,"E01022764","24UE","Fareham District","J","South East",12.44,21010,"Fareham","Fareham 012D","E01022764",12,6,10,9,14,5,9,15,16,11,11,19,13,15,11,25,13,15,19,13,71,60,65,74,104,126,105,92,107,97,80,91,71,
2010,"E01022765","24UE","Fareham District","J","South East",6.94,27895,"Fareham","Fareham 010C","E01022765",17,15,12,18,18,19,15,19,16,15,14,9,13,19,20,18,17,20,13,22,72,60,70,89,102,120,117,106,147,110,82,103,75,
2010,"E01022766","24UE","Fareham District","J","South East",6.62,28281,"Fareham","Fareham 008F","E01022766",4,7,7,5,5,8,6,12,13,15,15,13,16,16,14,11,10,13,11,17,72,73,73,60,70,94,92,101,116,108,83,59,38,
2010,"E01022767","24UE","Fareham District","J","South East",5.21,29827,"Fareham","Fareham 012E","E01022767",9,10,10,15,13,11,14,13,12,9,12,8,11,14,13,16,18,15,18,16,62,62,69,81,107,100,90,81,73,68,56,52,40,
2010,"E01022768","24UE","Fareham District","J","South East",8.289999999999999,26230,"Fareham","Fareham 010D","E01022768",13,17,11,11,9,17,14,18,11,17,17,17,16,14,12,17,17,19,15,19,95,91,99,128,121,84,107,104,123,94,56,33,27,
2010,"E01022769","24UE","Fareham District","J","South East",9.15,25165,"Fareham","Fareham 008G","E01022769",14,15,15,11,5,13,12,12,15,14,14,16,16,14,18,14,13,17,16,12,64,75,101,135,118,133,97,80,88,65,53,28,21,
2010,"E01022770","24UE","Fareham District","J","South East",3.46,31480,"Fareham","Fareham 010E","E01022770",10,11,15,14,12,11,19,14,17,13,13,10,11,14,17,11,17,13,15,15,91,101,87,88,100,108,113,121,140,133,95,64,45,
2010,"E01022771","24UE","Fareham District","J","South East",3.54,31413,"Fareham","Fareham 001B","E01022771",31,36,29,38,35,38,35,30,32,36,28,29,30,28,26,23,22,16,24,16,52,53,107,231,241,173,113,59,54,21,22,10,4,
2010,"E01022772","24UE","Fareham District","J","South East",4.07,30974,"Fareham","Fareham 001C","E01022772",46,44,32,48,45,42,45,41,39,53,45,36,42,36,32,33,32,27,25,31,98,103,152,253,287,204,132,111,109,63,50,20,12,
2010,"E01022773","24UE","Fareham District","J","South East",5.94,29054,"Fareham","Fareham 001D","E01022773",18,13,18,21,19,22,12,16,18,10,9,18,17,22,20,22,19,20,27,23,81,79,80,100,121,122,106,108,121,105,65,65,42,
2010,"E01022774","24UE","Fareham District","J","South East",5.1,29951,"Fareham","Fareham 001E","E01022774",17,20,21,16,18,18,19,27,17,23,19,21,23,17,15,17,27,23,25,23,79,92,91,100,130,148,120,123,133,96,89,63,41,
2010,"E01022775","24UE","Fareham District","J","South East",4.4,30647,"Fareham","Fareham 013A","E01022775",12,4,6,10,9,12,11,19,18,19,17,17,22,20,20,18,18,21,20,15,65,56,62,91,99,114,115,123,156,100,58,51,24,
2010,"E01022776","24UE","Fareham District","J","South East",3.84,31176,"Fareham","Fareham 013B","E01022776",11,10,10,11,10,16,13,22,13,28,24,17,19,19,22,19,25,26,27,20,74,56,84,119,128,130,150,164,165,93,62,41,31,
2010,"E01022777","24UE","Fareham District","J","South East",11.82,21742,"Fareham","Fareham 013C","E01022777",15,5,14,10,13,27,17,20,17,20,21,24,26,25,22,25,21,16,20,20,50,43,52,78,94,100,92,93,113,77,88,87,74,
2010,"E01022778","24UE","Fareham District","J","South East",7.47,27231,"Fareham","Fareham 013D","E01022778",10,7,10,12,17,9,12,13,14,14,12,18,17,20,24,21,15,18,18,21,63,52,52,94,139,139,111,105,113,84,75,81,52,
2010,"E01022779","24UE","Fareham District","J","South East",8.6,25850,"Fareham","Fareham 013E","E01022779",8,4,4,4,3,7,7,7,3,5,6,8,9,7,5,5,18,48,90,102,326,178,100,62,69,55,49,51,55,60,59,56,45,
2010,"E01022780","24UE","Fareham District","J","South East",9.01,25326,"Fareham","Fareham 002D","E01022780",26,32,28,31,23,27,22,22,21,29,34,27,23,21,22,25,23,16,14,19,67,79,113,167,165,135,96,76,72,64,42,31,18,
2010,"E01022781","24UE","Fareham District","J","South East",16.27,17119,"Fareham","Fareham 007A","E01022781",14,20,19,25,22,22,18,21,23,25,28,27,26,26,24,27,24,25,28,24,84,75,100,127,128,109,113,81,92,64,56,42,26,
2010,"E01022782","24UE","Fareham District","J","South East",6.2,28770,"Fareham","Fareham 007B","E01022782",14,10,16,11,11,17,15,16,14,21,17,27,22,27,17,21,18,20,20,20,73,51,55,82,85,114,107,102,112,98,67,50,34,
2010,"E01022783","24UE","Fareham District","J","South East",4.01,31025,"Fareham","Fareham 009D","E01022783",13,12,16,10,9,8,9,10,13,9,11,11,13,12,15,16,15,15,16,11,72,55,54,71,88,100,110,102,103,117,81,61,50,
2010,"E01022784","24UE","Fareham District","J","South East",3.49,31456,"Fareham","Fareham 009E","E01022784",12,13,16,16,7,11,14,14,12,14,16,17,14,18,20,18,25,17,23,18,65,64,64,86,100,121,122,107,111,70,61,30,30,
2010,"E01022785","24UE","Fareham District","J","South East",4.21,30841,"Fareham","Fareham 007C","E01022785",13,10,19,15,19,14,14,12,12,17,22,16,20,16,17,20,22,17,16,23,83,75,77,92,111,141,135,95,101,66,47,36,22,
2010,"E01022786","24UE","Fareham District","J","South East",7.19,27570,"Fareham","Fareham 007D","E01022786",7,14,8,13,11,10,17,9,11,8,8,13,14,11,22,15,18,13,20,18,60,72,60,51,83,103,110,90,92,70,69,61,41,
2010,"E01022787","24UE","Fareham District","J","South East",8.5,25979,"Fareham","Fareham 002E","E01022787",15,8,16,15,10,19,14,13,15,15,20,21,15,17,15,15,18,16,18,18,62,62,78,97,99,108,77,78,76,65,43,45,41,
2010,"E01022788","24UE","Fareham District","J","South East",7.1,27683,"Fareham","Fareham 002F","E01022788",13,19,16,16,15,16,17,21,12,14,17,21,14,24,19,23,14,20,11,16,54,69,97,128,124,104,69,62,72,44,26,29,21,
2010,"E01022789","24UE","Fareham District","J","South East",5.99,29003,"Fareham","Fareham 007E","E01022789",23,17,15,21,16,16,21,12,14,12,15,13,17,19,17,14,20,17,19,22,68,75,96,142,137,106,113,78,88,62,53,29,19,
2010,"E01022790","24UE","Fareham District","J","South East",2.05,32288,"Fareham","Fareham 005E","E01022790",15,17,18,17,16,25,23,16,22,21,22,26,26,22,22,25,24,25,25,26,76,69,91,134,178,177,151,99,110,97,53,57,31,
2010,"E01022791","24UE","Fareham District","J","South East",3.28,31619,"Fareham","Fareham 006C","E01022791",12,15,18,17,17,21,23,22,18,24,24,25,23,20,18,24,19,20,26,28,95,66,91,123,124,137,105,108,123,118,93,81,68,
2010,"E01022792","24UE","Fareham District","J","South East",8.539999999999999,25917,"Fareham","Fareham 006D","E01022792",12,14,19,13,18,19,26,22,18,18,20,19,21,15,17,13,14,21,16,15,86,67,90,114,105,109,98,102,133,92,77,64,60,
2010,"E01022793","24UE","Fareham District","J","South East",2.99,31827,"Fareham","Fareham 006E","E01022793",13,19,17,14,14,25,25,19,25,25,27,20,27,20,21,20,24,22,19,20,74,68,69,101,148,150,146,112,121,93,84,65,40,
2010,"E01022794","24UF","Gosport District","J","South East",5.24,29802,"Gosport","Gosport 009A","E01022794",13,14,12,10,12,11,10,13,16,14,17,15,16,14,13,13,16,19,17,17,79,96,93,104,97,78,78,79,116,120,108,68,53,
2010,"E01022795","24UF","Gosport District","J","South East",12.09,21440,"Gosport","Gosport 009B","E01022795",12,12,11,14,16,18,12,11,14,13,12,13,18,11,14,12,13,16,14,16,91,104,119,137,137,108,64,93,136,139,77,61,38,
2010,"E01022796","24UF","Gosport District","J","South East",6.33,28615,"Gosport","Gosport 009C","E01022796",4,6,5,8,8,7,19,12,9,6,6,8,9,11,10,10,13,12,10,14,70,85,63,38,55,57,48,69,98,86,76,72,61,
2010,"E01022797","24UF","Gosport District","J","South East",15.95,17369,"Gosport","Gosport 010A","E01022797",8,6,9,10,4,13,12,16,14,16,14,13,13,13,14,15,18,18,13,14,74,61,53,55,76,86,78,92,93,68,52,58,43,
2010,"E01022798","24UF","Gosport District","J","South East",9.210000000000001,25066,"Gosport","Gosport 010B","E01022798",8,12,16,6,7,11,11,11,18,15,14,16,17,16,14,19,17,20,25,41,195,128,93,79,95,112,87,64,82,66,45,48,35,
2010,"E01022799","24UF","Gosport District","J","South East",4.49,30549,"Gosport","Gosport 010C","E01022799",9,13,7,9,6,9,16,10,14,15,16,21,22,18,18,25,22,17,16,18,72,79,78,97,130,105,88,92,114,79,64,75,60,
2010,"E01022800","24UF","Gosport District","J","South East",22.77,12039,"Gosport","Gosport 001A","E01022800",28,14,13,16,17,11,18,22,15,27,24,21,27,22,24,28,30,43,26,33,152,102,83,110,117,115,94,82,106,72,52,51,33,
2010,"E01022801","24UF","Gosport District","J","South East",27.7,9277,"Gosport","Gosport 001B","E01022801",24,18,19,18,16,21,15,22,22,25,20,24,23,29,31,28,25,23,24,24,114,83,74,109,112,114,84,72,107,73,53,37,36,
2010,"E01022802","24UF","Gosport District","J","South East",12.09,21442,"Gosport","Gosport 001C","E01022802",16,14,19,15,22,15,19,18,19,20,16,25,22,22,18,19,13,23,20,22,102,91,111,132,101,96,83,100,142,75,47,47,20,
2010,"E01022803","24UF","Gosport District","J","South East",27.87,9198,"Gosport","Gosport 001D","E01022803",19,13,15,19,24,22,19,20,22,19,22,23,27,24,24,25,26,33,29,30,112,106,91,104,119,104,94,70,69,68,61,37,36,
2010,"E01022804","24UF","Gosport District","J","South East",20.61,13536,"Gosport","Gosport 002A","E01022804",15,14,14,13,14,10,10,21,16,19,19,15,21,19,19,18,16,22,17,23,102,112,116,105,89,103,128,88,96,70,54,59,40,
2010,"E01022805","24UF","Gosport District","J","South East",24.91,10725,"Gosport","Gosport 002B","E01022805",22,17,17,22,19,17,18,19,20,22,27,25,22,22,24,19,19,14,13,17,87,115,115,128,104,95,112,86,73,47,53,60,43,
2010,"E01022806","24UF","Gosport District","J","South East",15.35,17940,"Gosport","Gosport 007A","E01022806",12,9,26,17,15,13,17,14,19,15,16,16,13,18,20,18,15,16,18,16,71,83,68,88,112,106,101,84,96,61,61,48,28,
2010,"E01022807","24UF","Gosport District","J","South East",23.25,11751,"Gosport","Gosport 005A","E01022807",28,23,21,21,22,11,18,20,12,17,16,15,17,16,18,19,13,20,14,16,69,79,96,115,106,86,67,84,70,34,46,42,43,
2010,"E01022808","24UF","Gosport District","J","South East",22.36,12308,"Gosport","Gosport 007B","E01022808",5,7,5,4,5,3,4,4,5,7,5,6,6,6,6,6,7,6,7,9,41,44,33,31,41,36,70,95,97,66,73,81,63,
2010,"E01022809","24UF","Gosport District","J","South East",7.14,27636,"Gosport","Gosport 007C","E01022809",24,21,25,20,14,20,19,19,23,26,22,22,17,20,19,21,28,65,76,79,310,195,134,143,117,80,56,49,54,18,22,20,14,
2010,"E01022810","24UF","Gosport District","J","South East",21.37,12971,"Gosport","Gosport 008A","E01022810",21,16,20,15,10,14,12,10,15,8,12,14,12,16,15,17,19,17,17,19,93,107,94,90,75,83,74,62,61,57,73,67,64,
2010,"E01022811","24UF","Gosport District","J","South East",22.54,12178,"Gosport","Gosport 008B","E01022811",43,43,38,36,29,24,29,26,24,18,23,24,22,19,20,20,19,20,26,20,140,150,166,172,182,158,110,76,95,82,83,66,50,
2010,"E01022812","24UF","Gosport District","J","South East",10.95,22796,"Gosport","Gosport 010D","E01022812",16,9,17,24,11,9,10,15,10,12,13,12,14,18,17,18,13,21,12,17,79,91,78,111,109,98,77,48,51,44,60,41,29,
2010,"E01022813","24UF","Gosport District","J","South East",9.06,25279,"Gosport","Gosport 003A","E01022813",21,17,19,19,25,16,10,15,13,18,18,15,21,16,18,15,17,21,20,19,89,95,87,105,111,128,116,91,80,48,44,31,25,
2010,"E01022814","24UF","Gosport District","J","South East",14.49,18728,"Gosport","Gosport 003B","E01022814",20,19,18,21,19,16,16,9,14,13,12,15,21,20,21,14,17,27,18,17,90,118,145,147,123,121,115,105,92,68,56,38,42,
2010,"E01022815","24UF","Gosport District","J","South East",8.81,25568,"Gosport","Gosport 003C","E01022815",9,10,13,14,26,20,16,12,14,17,14,17,16,13,13,12,20,19,16,22,93,79,74,95,128,138,117,79,110,58,35,46,20,
2010,"E01022816","24UF","Gosport District","J","South East",18.54,15146,"Gosport","Gosport 005B","E01022816",16,23,12,16,20,18,18,22,14,29,25,23,19,19,24,19,18,20,18,18,84,125,132,139,116,108,83,71,90,46,40,25,21,
2010,"E01022817","24UF","Gosport District","J","South East",25.6,10350,"Gosport","Gosport 005C","E01022817",25,22,23,29,29,23,32,19,28,24,22,24,21,22,20,23,22,14,24,24,112,119,131,143,103,107,94,70,79,53,59,54,27,
2010,"E01022818","24UF","Gosport District","J","South East",31.83,7415,"Gosport","Gosport 005D","E01022818",12,25,15,26,15,15,24,17,15,13,14,28,21,21,22,22,24,26,26,23,103,85,79,97,102,83,67,64,71,60,55,41,31,
2010,"E01022819","24UF","Gosport District","J","South East",24.79,10797,"Gosport","Gosport 004A","E01022819",33,35,37,30,25,34,27,23,19,18,22,21,17,21,21,20,22,19,19,15,72,76,78,100,135,109,98,67,62,32,19,21,7,
2010,"E01022820","24UF","Gosport District","J","South East",31.7,7466,"Gosport","Gosport 004B","E01022820",51,47,55,49,41,36,46,34,29,32,33,28,29,31,32,30,29,30,28,24,104,118,136,156,123,77,51,36,29,7,3,6,3,
2010,"E01022821","24UF","Gosport District","J","South East",30.38,8037,"Gosport","Gosport 004C","E01022821",22,25,23,18,27,25,21,15,16,19,21,23,19,21,23,22,21,19,16,17,68,80,102,117,118,100,79,67,53,23,23,12,9,
2010,"E01022822","24UF","Gosport District","J","South East",42.51,3830,"Gosport","Gosport 004D","E01022822",19,24,18,24,26,33,26,30,28,28,29,28,27,25,28,25,28,31,28,29,90,67,52,65,82,97,86,63,52,23,9,7,2,
2010,"E01022823","24UF","Gosport District","J","South East",11.6,22006,"Gosport","Gosport 003D","E01022823",16,11,18,14,23,12,13,17,10,14,15,14,17,16,14,18,18,18,18,19,80,91,86,92,109,122,108,97,102,75,50,52,32,
2010,"E01022824","24UF","Gosport District","J","South East",10.02,24001,"Gosport","Gosport 005E","E01022824",45,45,32,42,24,30,32,22,23,28,29,24,25,24,27,26,30,31,26,29,111,164,212,239,219,194,161,130,134,90,84,51,35,
2010,"E01022825","24UF","Gosport District","J","South East",10.1,23890,"Gosport","Gosport 003E","E01022825",20,18,23,15,23,16,13,12,12,12,12,19,20,18,20,19,23,26,22,13,80,82,82,98,102,97,101,72,76,75,46,32,23,
2010,"E01022826","24UF","Gosport District","J","South East",4.75,30308,"Gosport","Gosport 006A","E01022826",12,15,7,17,16,14,12,9,12,10,11,19,19,16,19,22,20,15,19,16,55,86,117,147,117,141,149,127,107,68,64,57,39,
2010,"E01022827","24UF","Gosport District","J","South East",9.67,24459,"Gosport","Gosport 006B","E01022827",71,74,95,98,104,84,74,78,54,59,52,44,47,57,42,48,46,48,45,39,164,214,224,314,288,325,251,207,210,130,133,144,101,
2010,"E01022828","24UF","Gosport District","J","South East",7.65,27017,"Gosport","Gosport 006C","E01022828",5,6,6,4,2,7,5,3,6,4,5,9,8,5,5,5,9,8,10,11,52,47,41,55,59,67,64,70,87,91,113,108,102,
2010,"E01022829","24UF","Gosport District","J","South East",10.1,23884,"Gosport","Gosport 006D","E01022829",27,20,22,28,34,34,27,19,29,21,29,30,32,29,19,19,23,30,27,30,119,111,97,99,119,118,126,128,148,130,125,109,100,
2010,"E01022830","24UF","Gosport District","J","South East",7.13,27650,"Gosport","Gosport 006E","E01022830",8,4,10,11,8,9,11,7,11,11,13,11,15,13,11,10,15,14,18,19,73,50,30,58,92,104,104,120,140,107,99,105,64,
2010,"E01022831","24UF","Gosport District","J","South East",11.45,22186,"Gosport","Gosport 010E","E01022831",19,15,18,18,18,11,14,16,16,18,15,17,24,15,16,11,17,23,20,22,107,120,100,91,109,94,76,67,73,54,54,49,48,
